utility_name,size_category,fy,indicator,value,unit,granularity,method,source_id,report_issue,vintage,extraction_confidence,attribution
Homa Bay,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,89,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Homa Bay,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,48,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Homa Bay,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,71,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Homa Bay,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Machakos,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,93,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Machakos,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,45,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Machakos,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,21,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Machakos,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,17,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Machakos,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Machakos,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,37,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Machakos,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,75,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Machakos,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,98,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Amatsi,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,66,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Amatsi,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,33,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Amatsi,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,70,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Amatsi,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,13,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Amatsi,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,8,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Amatsi,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,96,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Amatsi,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,32,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Amatsi,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,57,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Amatsi,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Karuri,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,89,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Karuri,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,50,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Karuri,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,61,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Karuri,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,15,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Karuri,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,13,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Karuri,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,93,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Karuri,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,19,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Karuri,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,83,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Karuri,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tavevo,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,50,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tavevo,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,38,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tavevo,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,81,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tavevo,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,12,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tavevo,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,9,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tavevo,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,94,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tavevo,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,34,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tavevo,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,60,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Tavevo,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kikuyu,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,45,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kikuyu,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,55,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kikuyu,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,62,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kikuyu,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,19,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kikuyu,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,8,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kikuyu,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,112,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kikuyu,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,40,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kikuyu,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,72,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kikuyu,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,99,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Sibo,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,64,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Sibo,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,36,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Sibo,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,53,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Sibo,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,7,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Sibo,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,6,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Sibo,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,99,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Sibo,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,36,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Sibo,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,88,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Sibo,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Mavoko,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,92,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Mavoko,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,58,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Mavoko,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,50,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Mavoko,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,14,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Mavoko,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,14,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Mavoko,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,96,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Mavoko,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,57,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Mavoko,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,93,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Mavoko,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kibwezi Makindu,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,0,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kibwezi Makindu,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,31,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kibwezi Makindu,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,14,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kibwezi Makindu,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,18,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kibwezi Makindu,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,6,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kibwezi Makindu,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,79,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kibwezi Makindu,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,72,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kibwezi Makindu,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,83,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kibwezi Makindu,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,72,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kyeni,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,78,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kyeni,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,48,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kyeni,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,65,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kyeni,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,22,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kyeni,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,12,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kyeni,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,65,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kyeni,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,37,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kyeni,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,105,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kyeni,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,40,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Garissa,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,93,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Garissa,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,44,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Garissa,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,11,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Garissa,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,15,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Garissa,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,12,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Garissa,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,56,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Garissa,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,55,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Garissa,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,124,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Garissa,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,78,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Busia,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,33,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Busia,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,56,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Busia,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,65,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Busia,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,8,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Busia,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,9,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Busia,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,79,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Busia,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,44,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Busia,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,69,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Busia,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,89,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Turkana Urban,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,51,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Turkana Urban,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,61,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Turkana Urban,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,12,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Turkana Urban,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,14,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Turkana Urban,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,20,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Turkana Urban,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,77,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Turkana Urban,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,46,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Turkana Urban,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,69,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Turkana Urban,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,46,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Bomet,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Bomet,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,43,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Bomet,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,75,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Bomet,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,22,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Bomet,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,6,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Bomet,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,95,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Bomet,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,45,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Bomet,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,40,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Bomet,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,98,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kapsabet Nandi,"Medium (5,000-10,000 connections)",FY2023/24,drinking_water_quality,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kapsabet Nandi,"Medium (5,000-10,000 connections)",FY2023/24,non_revenue_water,38,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kapsabet Nandi,"Medium (5,000-10,000 connections)",FY2023/24,water_coverage,37,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kapsabet Nandi,"Medium (5,000-10,000 connections)",FY2023/24,hours_of_supply,20,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kapsabet Nandi,"Medium (5,000-10,000 connections)",FY2023/24,staff_per_1000_connections,8,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kapsabet Nandi,"Medium (5,000-10,000 connections)",FY2023/24,revenue_collection_eff,95,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kapsabet Nandi,"Medium (5,000-10,000 connections)",FY2023/24,personnel_exp_share,35,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kapsabet Nandi,"Medium (5,000-10,000 connections)",FY2023/24,om_cost_coverage,85,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kapsabet Nandi,"Medium (5,000-10,000 connections)",FY2023/24,metering_ratio,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kapsabet Nandi,"Medium (5,000-10,000 connections)",FY2023/24,total_score,110,points (max 200),utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
